arm,video,n_questions,gold_at_4_rate,mIoP,mIoU,delta_gold_at_4_vs_A,delta_mIoP_vs_A,delta_mIoU_vs_A
G,5801184682,9,0.4444444444444444,0.39393939393939365,0.10904726829789152,0.0,-0.028282828282828354,-0.015735544315881075
G,5803861992,7,1.0,1.0,0.08236891997243793,0.0,0.0,-2.7755575615628914e-17
G,5833145209,8,0.5,0.2124548694686169,0.112158954386592,0.0,0.0,0.0
G,5854324479,6,0.5,0.23847283211770023,0.20551289060015399,0.0,0.14995799625911435,0.14958101851851854
G,5858985747,5,0.6,0.26525757575757575,0.25107500155347046,0.0,0.0,0.0
G,5875242364,8,0.875,0.6118321931324826,0.3683901318389315,0.0,0.0,0.0
G,5875535585,9,0.4444444444444444,0.4444444444444444,0.030121678174296562,0.0,0.0,0.0
G,5879651428,2,0.0,0.07920454545454546,0.06698058812223717,0.0,0.0,0.0
G,5885887012,2,1.0,1.0,0.15714285714285714,0.0,0.0,5.551115123125783e-17
G,5902452647,6,0.16666666666666666,0.08333333333333341,0.08333333333333341,0.0,0.0,0.0
G,5907839036,8,0.375,0.1515378787878785,0.09635162917041887,0.0,-0.06437121212121213,-0.026887198440624774
G,5913180144,8,0.5,0.22535606060606045,0.14537310613422066,0.0,-0.011842803030303106,0.007563521874668577
G,5919180502,8,0.5,0.11506912878787892,0.06163495121261681,-0.125,0.0,0.0
G,5933003028,1,1.0,0.6258351893095769,0.571138211382114,0.0,0.0,0.0
G,5940941487,3,0.6666666666666666,0.07575757575757579,0.07575757575757579,0.0,0.0,0.0
G,5945172741,9,0.4444444444444444,0.34090909090909105,0.08766076797731955,-0.11111111111111116,0.0075757575757577356,0.001996007984031961
G,5987365500,4,0.75,0.75,0.3370212765957446,0.0,0.0,0.0
G,6024684644,4,0.5,0.30207765151515137,0.2850522068401072,0.0,0.0,0.0
G,6025238212,5,0.6,0.25497915425654355,0.1923877056597395,0.19999999999999996,0.0015166666666666662,0.000432898571609025
G,6031805098,7,0.5714285714285714,0.42857142857142855,0.16654251482364452,0.0,0.14285714285714285,0.07621428571428572
G,6037747123,6,0.8333333333333334,0.3617904040404037,0.12040014988896963,-0.16666666666666663,0.0,0.0
G,6046149003,1,1.0,0.04250946969696948,0.035204805859886404,0.0,0.0,0.0
G,6078524411,9,0.6666666666666666,0.3644292929292928,0.07046110239939854,0.0,0.0,0.0
G,6097994550,9,0.5555555555555556,0.4302592592592593,0.24658202184060438,0.0,0.0,0.0
G,6142416815,2,0.5,0.5,0.06962025316455693,0.0,0.0,0.0
G,6143391925,9,0.6666666666666666,0.2360765993265993,0.11429982452919545,0.0,0.0,0.0
G,6168295272,7,0.14285714285714285,0.134419642857143,0.11126873434450023,-0.2857142857142857,-0.031714015151515146,-0.03507885840477208
G,6168716346,5,0.4,0.34360757575757567,0.1866136746083898,-0.19999999999999996,-0.16093787878787885,-0.1587953446304034
G,6183104292,6,0.6666666666666666,0.4537765151515152,0.2770880743038406,-0.16666666666666674,0.029069444444444426,0.03872935074393563
G,6188449000,7,0.2857142857142857,0.2640692640692644,0.05261405136266113,-0.2857142857142857,0.0,0.0
G,6201488511,7,0.5714285714285714,0.37662337662337686,0.2870349988994059,0.0,0.0,0.0
G,6233408665,9,0.1111111111111111,0.0973392255892256,0.07723431439927492,0.0,0.0,0.0
G,6239210933,9,0.2222222222222222,0.1111111111111111,0.07236457849369878,-0.1111111111111111,0.0,0.0
G,6244382586,3,1.0,0.23648989898989906,0.19508921285331524,0.0,0.0,0.0
G,6244675392,8,0.5,0.29829545454545453,0.08621174242857638,0.125,0.045454545454545414,0.026749226006191965
G,6253433310,5,0.4,0.24738857701848183,0.182956086518187,-0.19999999999999996,0.0,0.0
G,6265968082,3,0.6666666666666666,0.4758661616161617,0.3528563508107787,0.0,0.0,0.0
G,6277800530,3,0.6666666666666666,0.4853232323232322,0.14984863394328427,0.0,-0.3333333333333333,-0.07017543859649117
G,6291413193,7,0.5714285714285714,0.41902272727272727,0.24076649990046936,0.0,0.005416666666666792,0.002233213462028677
G,6297019062,7,0.42857142857142855,0.17075541125541122,0.109440079365472,0.0,0.0,0.0
G,6300775954,6,0.3333333333333333,0.2849343434343436,0.21478940798110654,-0.16666666666666669,-0.07241035353535352,-0.04693405221023547
G,6329954198,4,0.5,0.4149107675442132,0.401714338983447,0.0,0.0,0.0
G,6356067859,7,0.2857142857142857,0.11450216450216451,0.09652747791781557,0.0,0.0572348484848485,0.04548054058935075
G,6413546609,5,0.2,0.1917816099826044,0.08975256410256408,0.0,0.0,0.0
G,6443512089,5,0.4,0.11592575757575777,0.05624295615188006,0.0,-0.026363636363635923,-0.03378426710148337
G,6480018109,2,1.0,0.9981060606060608,0.479857588028964,0.0,0.0,0.0
G,6516459343,11,0.45454545454545453,0.43571625344352627,0.09034359835844818,-0.18181818181818182,0.0,0.0
G,6582763207,3,0.3333333333333333,0.26119002525252527,0.1930745627851084,0.0,0.0,0.0
G,6592821115,13,0.0,0.012674825174825183,0.007882576787170439,-0.07692307692307693,-0.07677738927738924,-0.03116180727592809
G,6618792571,9,0.3333333333333333,0.13638888888888878,0.07416992960097653,0.0,0.0,0.0
G,6621511673,8,0.625,0.5362850378787877,0.0651771654266857,0.0,0.036285037878787674,0.034536496903008786
G,6624174621,6,0.5,0.08813762626262613,0.05406336888248636,0.0,0.0,0.0
G,6642268693,7,0.7142857142857143,0.2675324675324675,0.21275976746806383,0.28571428571428575,0.08571428571428577,0.061354714100157
G,6690256857,3,1.0,0.5480353535353535,0.3388733697946698,0.0,0.0,0.0
G,6691330381,7,0.42857142857142855,0.2255075757575757,0.09182109425562122,0.0,0.08265043290043286,0.07649008380265955
G,6713120511,7,0.5714285714285714,0.0687813852813853,0.036543727237077106,0.0,0.0,0.0
G,6727904179,8,0.5,0.24839741561515194,0.18204710697317664,0.125,0.028771213377120963,0.028771213377120936
G,6754608321,6,0.3333333333333333,0.15780050505050505,0.1377502659519297,-0.3333333333333333,0.0,0.0
G,6762389913,6,0.6666666666666666,0.44590782828282843,0.15390614008722162,0.0,0.0,0.0
G,6772999108,4,0.25,0.0,0.0,-0.25,0.0,0.0
G,6786501294,5,0.2,0.2,0.0179591836734694,-0.2,0.0,0.0
G,6806999702,11,0.18181818181818182,0.10579063360881556,0.04227097304733237,0.0,-0.02853787878787893,-0.01319148489125
G,6879924118,3,1.0,0.8246439393939392,0.29325817534331267,0.33333333333333337,0.0,-5.551115123125783e-17
G,6895608152,7,0.14285714285714285,0.14285714285714285,0.008121077888519759,0.0,0.0,0.0
G,6896884547,7,0.42857142857142855,0.4560497835497835,0.18876818105800314,0.0,0.04545454545454536,0.04545454545454533
G,6898821807,9,0.6666666666666666,0.29311279461279466,0.19562194340015873,0.11111111111111105,0.024182659932659945,0.012603539730609153
G,6964124866,2,1.0,1.0,0.6054135338345867,0.0,0.0,0.0
G,6988748711,8,0.125,0.06960606060606059,0.05315965501824814,-0.125,0.0,0.0
G,7001078933,7,0.14285714285714285,0.07142857142857142,0.04282951562242806,0.0,0.0,0.0
G,7059877301,8,0.125,0.01988636363636352,0.012685302371078034,-0.125,-0.09256155303030299,-0.06421973141310341
G,7088595057,6,0.16666666666666666,0.21364141414141413,0.047420761341957655,0.0,0.046974747474747475,0.02472394562380047
G,7114553643,8,0.625,0.4788380681818182,0.1174559747091086,0.125,0.0,0.0
G,7149153537,6,0.3333333333333333,0.2813636363636361,0.09558462888000203,0.0,0.0,0.0
G,7164729910,8,0.375,0.3569210647734715,0.11224686471629819,-0.125,0.0,0.0
G,7223854838,4,0.25,0.039772727272727224,0.028539707419017707,0.0,0.0,0.0
G,7288107396,7,0.5714285714285714,0.4425189393939393,0.24893846200242406,-0.1428571428571429,0.0,0.0
G,7308042410,7,0.42857142857142855,0.24889718614718612,0.1351906303514385,0.14285714285714285,0.0,0.0
G,7331927796,10,0.5,0.27585757575757575,0.15524391486610217,0.0,0.034088636363636377,0.04544808242134865
G,7364407194,2,1.0,0.5,0.16923076923076927,0.0,0.0,0.0
G,7416295940,10,0.5,0.2510825757575759,0.10258119916186184,0.0,0.03919772727272727,0.023384811465296307
G,7442562474,6,0.5,0.17251641414141414,0.069079958840807,0.0,0.0,0.0
G,7453733046,13,0.6153846153846154,0.2687680652680653,0.2136076740645079,0.0,0.10250641025641033,0.09390213525389265
G,7492398760,11,0.5454545454545454,0.2109876033057854,0.11008009880976076,0.0,0.0,0.0
G,7531285946,8,0.625,0.3986013257575758,0.150858292540219,0.0,-0.05832859848484845,-0.02005571430667058
G,7533369046,4,0.5,0.15482954545454558,0.12095899693185626,-0.25,0.0,0.0
G,7536230796,5,0.6,0.3162878787878788,0.13653581471676007,0.0,0.0,0.0
G,7571121368,7,0.42857142857142855,0.2770660173160172,0.11221646932144232,0.0,0.0,0.0
G,7572859950,3,1.0,0.42446878902304935,0.19962931951089838,0.0,0.31840818296244333,0.09356871345029237
G,7605329840,7,0.42857142857142855,0.31808008658008663,0.2994712710418054,-0.14285714285714285,0.0,0.0
G,7728559968,5,0.6,0.6010560606060604,0.2075571986415954,0.0,0.0,0.0
G,7771650716,8,0.625,0.567507124387882,0.3363504391710753,-0.125,0.0,0.0
G,7786283208,6,0.0,0.14020580808080801,0.12303947095597116,0.0,0.015155303030302963,0.007186953643599864
G,7961460440,1,0.0,0.0,0.0,0.0,0.0,0.0
G,7987845241,4,0.25,0.0,0.0,0.0,0.0,0.0
G,7988210561,7,0.8571428571428571,0.6722077922077921,0.5494142712596252,0.0,0.008991341991341995,0.013976718838880187
G,7999756100,5,0.4,0.3177290482524142,0.1780277558482731,0.0,0.0,0.0
G,8024853715,5,0.8,0.5582022976334916,0.29484674786451787,-0.19999999999999996,0.0,0.0
G,8064178441,9,0.4444444444444444,0.18084006734006738,0.022989061658244117,0.0,-0.041382154882154826,-0.004130989986638928
G,8080432373,8,0.25,0.054119318181818185,0.02941630636195183,-0.25,0.0,0.0
G,8107573462,10,0.7,0.32301363636363634,0.24259441280874747,-0.20000000000000007,0.0,0.0
G,8132842161,6,1.0,0.7384368686868689,0.45214854158877976,0.0,0.0743661616161615,0.03779641382162613
G,8171216955,6,0.5,0.3333333333333333,0.08555555555555557,0.0,-0.06129762353828749,-0.07106763611881174
G,8188651630,4,0.25,0.25,0.04119850187265917,0.0,0.0,0.0
G,8189958994,8,0.375,0.28262121212121216,0.1174044534487173,0.0,-0.052135416666666656,-0.053519343001875386
G,8211075660,4,0.75,0.5293257575757577,0.13494630548360223,0.0,0.0,0.0
G,8224492254,4,0.5,0.21136363636363636,0.10258445516891031,0.0,0.0,0.0
G,8224504302,3,0.0,0.0,0.0,-0.3333333333333333,-0.28030303030303005,-0.28030303030303005
G,8225502382,8,0.25,0.017921401515151543,0.010847758798578501,0.0,-0.11079545454545456,-0.11079545454545456
G,8241491518,2,0.5,0.1946742424242427,0.12521046511036546,0.0,0.0,0.0
G,8253302563,8,0.5,0.32149621212121215,0.24316491077579694,0.125,0.0,0.0
G,8277866423,8,0.625,0.449817646727498,0.22359067908721428,-0.125,0.0,0.0
G,8313365386,7,0.5714285714285714,0.47754329004329005,0.33288838395859355,0.0,0.17126623376623373,0.12113485542227989
G,8318310610,3,0.0,0.0,0.0,0.0,0.0,0.0
G,8330342965,7,0.5714285714285714,0.4542954545454546,0.33086651089501234,-0.1428571428571429,0.10689285714285723,0.0528648145260493
G,8387356484,3,0.3333333333333333,0.3333333333333333,0.07154471544715449,0.0,0.3333333333333333,0.07154471544715449
G,8388104887,5,0.4,0.19930303030303032,0.19454289407252062,0.0,0.1042030303030303,0.10171712540487786
G,8403741210,2,0.0,0.19940530303030332,0.1554202070183107,-0.5,0.0,0.0
G,8428551576,10,0.4,0.15606136363636364,0.07235742068267845,0.0,0.0,0.0
G,8455160795,4,0.5,0.25834280303030294,0.15940904906513628,0.0,0.0,0.0
G,8457210773,5,0.0,0.0,0.0,0.0,-0.027272727272726976,-0.01578947368421036
G,8464056582,7,0.14285714285714285,0.10633116883116882,0.02747914053959052,-0.14285714285714285,0.0,0.0
G,8493226484,4,0.75,0.27849242424242415,0.2629367418304337,0.0,0.0,0.0
G,8495272210,6,0.5,0.2540593434343434,0.08156404816198301,-0.16666666666666663,-0.10152525252525246,-0.10038669814785323
G,8505893258,5,0.2,0.18716954906310976,0.04052199074074074,0.0,0.18716954906310976,0.04052199074074074
G,8513603944,5,0.4,0.39170757575757575,0.181363971322309,0.0,0.0,0.0
G,8531675050,5,0.4,0.2627863636363636,0.1300807331920717,0.0,-0.07252230859599573,-0.04396060606060609
G,8552680285,4,0.75,0.2466117424242424,0.15969592710453318,0.0,-0.0002443181818182205,0.008212431345958698
G,8557532213,8,0.75,0.37275545422031464,0.23284019882648604,-0.125,-0.021232007575757605,-0.013994681251378094
G,8575881495,9,0.4444444444444444,0.24843602693602693,0.11723245760601247,-0.11111111111111116,-0.00741582491582507,-0.003791350900069365
G,8594314852,10,0.7,0.5577537878787879,0.43082431933213394,-0.10000000000000009,-0.01364999999999994,-0.018593248364135673
G,8604794910,6,1.0,0.4056237373737374,0.3087443478088539,0.0,0.049847222222222265,0.005674792383198568
G,8627074061,6,0.5,0.28047853535353534,0.1941294898540904,0.0,0.11381186868686868,0.07954615652075703
G,8740703217,6,0.6666666666666666,0.16243124498808434,0.05072839506172839,-0.16666666666666674,-0.08712121212121218,-0.08712121212121218
G,8783897632,7,0.5714285714285714,0.22737987012987007,0.1519658096719169,0.0,0.0,0.0
G,8797589693,8,0.0,0.0,0.0,0.0,0.0,0.0
G,8811725760,9,0.4444444444444444,0.23856937745826626,0.13068736764318456,0.0,0.012135873246984286,0.0064965467220922946
G,9082180631,4,0.25,0.15521961355294686,0.07115510689679973,-0.5,-0.08854119270785946,-0.03593207498542375
G,9088819598,8,0.5,0.35310142398309685,0.16314351602467375,0.0,0.0,0.0
G,9217939684,7,0.42857142857142855,0.17018398268398263,0.15006030209880714,-0.14285714285714285,0.0,0.0
G,9293415110,2,0.0,0.10227272727272732,0.04054054054054056,0.0,0.0,0.0
G,9304738817,1,1.0,0.0,0.0,0.0,0.0,0.0
G,9408800471,10,0.5,0.33709308014044026,0.2356926907450788,-0.09999999999999998,0.061770861770861885,0.038377385159010596
G,9473479950,5,0.6,0.5025207320124491,0.28171412207224034,-0.20000000000000007,0.19116240398745443,0.08501012543403685
G,9498159305,4,0.5,0.007360084788176741,0.0026067734401067667,0.0,0.0,0.0
G,9531760182,9,0.4444444444444444,0.18213530655391122,0.12074155441213315,0.0,0.0,0.0
G,9565310990,6,0.3333333333333333,0.14061409894743232,0.07163244949351531,0.0,-0.03462174295507631,-0.022448568169302185
G,9576671750,3,0.6666666666666666,0.24839485950597076,0.16333969336095094,0.0,0.0,0.0
G,9612838272,7,0.7142857142857143,0.3511648993019874,0.29554373515575255,0.0,0.0,0.0
G,9917882506,6,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
